gene_id	fraction_samples
ENSG00000175582.20	1.0
ENSG00000175591.12	0.9875
ENSG00000175592.9	0.9875
ENSG00000175595.16	1.0
ENSG00000175600.16	1.0
ENSG00000175602.4	1.0
ENSG00000175606.11	1.0
ENSG00000175611.15	1.0
ENSG00000175634.15	1.0
ENSG00000175643.10	1.0
ENSG00000175662.19	1.0
ENSG00000175691.9	1.0
ENSG00000175697.11	0.925
ENSG00000175701.11	1.0
ENSG00000175707.10	0.9125
ENSG00000175711.9	1.0
ENSG00000175727.15	1.0
ENSG00000175741.5	1.0
ENSG00000175745.15	1.0
ENSG00000175756.14	1.0
ENSG00000175764.17	1.0
ENSG00000175768.13	1.0
ENSG00000175772.12	1.0
ENSG00000175773.16	1.0
ENSG00000175782.11	1.0
ENSG00000175785.13	1.0
ENSG00000175787.18	1.0
ENSG00000175792.12	1.0
ENSG00000175793.12	0.9125
ENSG00000175806.15	1.0
ENSG00000175826.12	1.0
ENSG00000175832.13	1.0
ENSG00000175854.15	1.0
ENSG00000175857.9	0.925
ENSG00000175866.16	1.0
ENSG00000175893.13	1.0
ENSG00000175895.5	1.0
ENSG00000175899.15	1.0
ENSG00000175906.5	1.0
ENSG00000175920.18	0.9625
ENSG00000175928.6	1.0
ENSG00000175931.13	1.0
ENSG00000175938.7	1.0
ENSG00000175970.12	1.0
ENSG00000175984.16	1.0
ENSG00000176014.13	1.0
ENSG00000176018.13	1.0
ENSG00000176022.7	1.0
ENSG00000176024.18	1.0
ENSG00000176046.9	1.0
ENSG00000176049.16	0.975
ENSG00000176055.10	1.0
ENSG00000176058.13	1.0
ENSG00000176087.17	0.925
ENSG00000176095.12	1.0
ENSG00000176101.12	1.0
ENSG00000176102.13	1.0
ENSG00000176105.14	1.0
ENSG00000176108.9	1.0
ENSG00000176124.16	1.0
ENSG00000176125.7	1.0
ENSG00000176142.13	1.0
ENSG00000176148.16	1.0
ENSG00000176153.13	0.9625
ENSG00000176155.21	1.0
ENSG00000176170.14	1.0
ENSG00000176171.12	1.0
ENSG00000176182.6	1.0
ENSG00000176208.9	1.0
ENSG00000176209.12	1.0
ENSG00000176222.10	1.0
ENSG00000176225.15	1.0
ENSG00000176244.7	0.9625
ENSG00000176248.9	1.0
ENSG00000176261.16	1.0
ENSG00000176273.15	1.0
ENSG00000176293.20	1.0
ENSG00000176340.4	1.0
ENSG00000176371.14	1.0
ENSG00000176383.9	0.975
ENSG00000176386.9	1.0
ENSG00000176387.7	0.9875
ENSG00000176390.12	1.0
ENSG00000176393.11	1.0
ENSG00000176396.11	1.0
ENSG00000176399.4	0.9625
ENSG00000176401.6	1.0
ENSG00000176402.6	0.95
ENSG00000176406.25	0.925
ENSG00000176407.18	1.0
ENSG00000176410.8	1.0
ENSG00000176422.14	1.0
ENSG00000176428.6	1.0
ENSG00000176435.7	1.0
ENSG00000176438.13	1.0
ENSG00000176444.20	1.0
ENSG00000176454.15	1.0
ENSG00000176463.14	1.0
ENSG00000176472.11	1.0
ENSG00000176473.14	1.0
ENSG00000176476.9	1.0
ENSG00000176485.14	1.0
ENSG00000176490.5	1.0
ENSG00000176531.12	1.0
ENSG00000176532.4	0.975
ENSG00000176533.13	1.0
ENSG00000176542.10	1.0
ENSG00000176563.10	1.0
ENSG00000176593.9	1.0
ENSG00000176595.4	1.0
ENSG00000176597.12	1.0
ENSG00000176619.13	1.0
ENSG00000176623.12	1.0
ENSG00000176624.12	1.0
ENSG00000176641.11	1.0
ENSG00000176658.17	1.0
ENSG00000176678.6	1.0
ENSG00000176681.15	1.0
ENSG00000176692.8	0.9625
ENSG00000176697.20	0.9875
ENSG00000176714.10	1.0
ENSG00000176715.17	1.0
ENSG00000176720.6	1.0
ENSG00000176723.10	1.0
ENSG00000176731.12	1.0
ENSG00000176732.7	1.0
ENSG00000176749.9	1.0
ENSG00000176771.18	1.0
ENSG00000176783.15	1.0
ENSG00000176788.9	1.0
ENSG00000176809.11	1.0
ENSG00000176834.14	1.0
ENSG00000176845.13	1.0
ENSG00000176853.16	1.0
ENSG00000176871.9	1.0
ENSG00000176890.16	1.0
ENSG00000176894.10	1.0
ENSG00000176896.9	1.0
ENSG00000176903.5	1.0
ENSG00000176907.5	1.0
ENSG00000176909.13	1.0
ENSG00000176915.15	1.0
ENSG00000176919.13	0.95
ENSG00000176920.14	1.0
ENSG00000176927.16	0.9125
ENSG00000176928.7	1.0
ENSG00000176945.18	1.0
ENSG00000176946.13	1.0
ENSG00000176953.13	1.0
ENSG00000176971.4	1.0
ENSG00000176973.8	1.0
ENSG00000176974.22	1.0
ENSG00000176978.16	1.0
ENSG00000176986.16	1.0
ENSG00000176994.11	1.0
ENSG00000177000.13	1.0
ENSG00000177025.3	1.0
ENSG00000177030.19	1.0
ENSG00000177034.18	1.0
ENSG00000177042.16	1.0
ENSG00000177045.11	1.0
ENSG00000177051.6	1.0
ENSG00000177054.14	1.0
ENSG00000177058.12	1.0
ENSG00000177076.6	1.0
ENSG00000177082.13	1.0
ENSG00000177084.19	1.0
ENSG00000177096.9	1.0
ENSG00000177098.9	1.0
ENSG00000177103.15	0.975
ENSG00000177105.10	1.0
ENSG00000177106.17	1.0
ENSG00000177112.10	0.95
ENSG00000177119.17	1.0
ENSG00000177125.6	1.0
ENSG00000177133.15	1.0
ENSG00000177150.13	1.0
ENSG00000177156.11	1.0
ENSG00000177169.10	1.0
ENSG00000177173.5	0.9
ENSG00000177181.15	1.0
ENSG00000177189.14	1.0
ENSG00000177191.3	0.9875
ENSG00000177192.14	1.0
ENSG00000177200.18	1.0
ENSG00000177225.17	1.0
ENSG00000177239.16	1.0
ENSG00000177272.10	0.925
ENSG00000177283.8	1.0
ENSG00000177301.16	0.975
ENSG00000177302.16	1.0
ENSG00000177303.10	1.0
ENSG00000177311.12	1.0
ENSG00000177335.14	1.0
ENSG00000177337.10	1.0
ENSG00000177352.10	1.0
ENSG00000177363.5	0.9875
ENSG00000177370.5	1.0
ENSG00000177374.13	1.0
ENSG00000177380.14	1.0
ENSG00000177383.5	1.0
ENSG00000177406.6	1.0
ENSG00000177409.12	1.0
ENSG00000177410.14	1.0
ENSG00000177425.11	1.0
ENSG00000177426.22	1.0
ENSG00000177427.13	1.0
ENSG00000177432.8	1.0
ENSG00000177453.7	1.0
ENSG00000177459.11	0.925
ENSG00000177463.16	1.0
ENSG00000177464.5	1.0
ENSG00000177469.13	1.0
ENSG00000177479.20	1.0
ENSG00000177483.12	0.9875
ENSG00000177485.7	1.0
ENSG00000177508.12	0.925
ENSG00000177542.11	1.0
ENSG00000177548.13	1.0
ENSG00000177556.12	1.0
ENSG00000177565.19	1.0
ENSG00000177570.15	1.0
ENSG00000177575.13	1.0
ENSG00000177576.12	1.0
ENSG00000177595.19	1.0
ENSG00000177599.13	1.0
ENSG00000177600.10	1.0
ENSG00000177602.5	0.95
ENSG00000177606.9	1.0
ENSG00000177613.9	1.0
ENSG00000177614.11	1.0
ENSG00000177628.16	1.0
ENSG00000177640.17	1.0
ENSG00000177646.20	1.0
ENSG00000177663.15	1.0
ENSG00000177666.17	1.0
ENSG00000177674.16	1.0
ENSG00000177675.9	0.9875
ENSG00000177679.16	0.9875
ENSG00000177683.14	1.0
ENSG00000177685.17	1.0
ENSG00000177688.7	0.9
ENSG00000177692.13	1.0
ENSG00000177694.16	1.0
ENSG00000177697.19	1.0
ENSG00000177700.6	1.0
ENSG00000177706.9	1.0
ENSG00000177707.11	1.0
ENSG00000177728.17	1.0
ENSG00000177731.16	1.0
ENSG00000177732.9	1.0
ENSG00000177733.8	1.0
ENSG00000177738.7	1.0
ENSG00000177788.7	1.0
ENSG00000177791.12	0.9875
ENSG00000177807.11	0.975
ENSG00000177822.11	0.9625
ENSG00000177830.18	1.0
ENSG00000177839.7	1.0
ENSG00000177842.12	1.0
ENSG00000177853.15	1.0
ENSG00000177854.8	1.0
ENSG00000177855.8	1.0
ENSG00000177868.12	1.0
ENSG00000177873.14	1.0
ENSG00000177875.5	1.0
ENSG00000177879.17	1.0
ENSG00000177885.15	1.0
ENSG00000177888.8	1.0
ENSG00000177889.10	1.0
ENSG00000177917.12	1.0
ENSG00000177932.7	1.0
ENSG00000177943.14	1.0
ENSG00000177951.18	1.0
ENSG00000177954.14	1.0
ENSG00000177963.15	1.0
ENSG00000177971.9	1.0
ENSG00000177981.11	1.0
ENSG00000177989.14	1.0
ENSG00000177990.12	1.0
ENSG00000178026.13	1.0
ENSG00000178028.14	1.0
ENSG00000178031.18	1.0
ENSG00000178033.6	1.0
ENSG00000178035.13	0.9875
ENSG00000178038.17	1.0
ENSG00000178053.21	1.0
ENSG00000178057.15	1.0
ENSG00000178074.6	1.0
ENSG00000178075.20	1.0
ENSG00000178078.12	1.0
ENSG00000178082.6	0.9375
ENSG00000178093.14	0.9875
ENSG00000178096.9	1.0
ENSG00000178104.22	1.0
ENSG00000178105.12	1.0
ENSG00000178127.13	0.975
ENSG00000178149.17	1.0
ENSG00000178150.10	0.9375
ENSG00000178163.8	1.0
ENSG00000178175.12	1.0
ENSG00000178177.17	1.0
ENSG00000178184.16	1.0
ENSG00000178187.8	1.0
ENSG00000178188.16	1.0
ENSG00000178199.14	1.0
ENSG00000178201.5	1.0
ENSG00000178202.14	1.0
ENSG00000178209.17	1.0
ENSG00000178222.14	1.0
ENSG00000178226.11	1.0
ENSG00000178229.8	1.0
ENSG00000178234.14	1.0
ENSG00000178252.19	1.0
ENSG00000178295.15	1.0
ENSG00000178297.15	0.9875
ENSG00000178301.4	1.0
ENSG00000178307.10	1.0
ENSG00000178338.11	1.0
ENSG00000178343.5	0.9625
ENSG00000178381.13	1.0
ENSG00000178385.15	1.0
ENSG00000178386.13	1.0
ENSG00000178401.16	0.9625
ENSG00000178404.11	0.925
ENSG00000178409.14	1.0
ENSG00000178412.4	1.0
ENSG00000178425.14	1.0
ENSG00000178429.9	1.0
ENSG00000178440.9	0.9125
ENSG00000178445.10	0.9875
ENSG00000178449.9	1.0
ENSG00000178460.18	1.0
ENSG00000178464.6	1.0
ENSG00000178467.18	1.0
ENSG00000178498.16	1.0
ENSG00000178502.6	1.0
ENSG00000178537.10	1.0
ENSG00000178538.10	1.0
ENSG00000178562.19	0.975
ENSG00000178567.8	1.0
ENSG00000178568.16	1.0
ENSG00000178573.7	1.0
ENSG00000178585.15	1.0
ENSG00000178607.17	1.0
ENSG00000178623.13	1.0
ENSG00000178662.16	0.9875
ENSG00000178665.16	1.0
ENSG00000178685.14	1.0
ENSG00000178691.12	1.0
ENSG00000178694.10	1.0
ENSG00000178695.6	1.0
ENSG00000178700.9	1.0
ENSG00000178718.7	1.0
ENSG00000178719.17	1.0
ENSG00000178726.7	1.0
ENSG00000178741.12	1.0
ENSG00000178750.3	0.95
ENSG00000178752.16	0.95
ENSG00000178761.15	1.0
ENSG00000178764.8	1.0
ENSG00000178802.18	1.0
ENSG00000178803.13	0.9
ENSG00000178814.17	1.0
ENSG00000178821.13	0.9875
ENSG00000178826.11	0.9625
ENSG00000178852.16	1.0
ENSG00000178860.9	1.0
ENSG00000178878.13	1.0
ENSG00000178882.15	0.9875
ENSG00000178904.19	1.0
ENSG00000178913.9	1.0
ENSG00000178917.19	1.0
ENSG00000178921.14	1.0
ENSG00000178927.19	1.0
ENSG00000178935.5	1.0
ENSG00000178947.9	1.0
ENSG00000178950.18	1.0
ENSG00000178951.9	1.0
ENSG00000178952.11	1.0
ENSG00000178966.17	1.0
ENSG00000178971.17	1.0
ENSG00000178974.11	1.0
ENSG00000178977.5	1.0
ENSG00000178980.16	1.0
ENSG00000178982.10	1.0
ENSG00000178988.11	1.0
ENSG00000178996.14	1.0
ENSG00000179010.16	1.0
ENSG00000179021.10	1.0
ENSG00000179029.15	1.0
ENSG00000179041.4	1.0
ENSG00000179044.16	1.0
ENSG00000179051.14	1.0
ENSG00000179057.14	0.9875
ENSG00000179071.5	1.0
ENSG00000179085.8	1.0
ENSG00000179091.5	1.0
ENSG00000179094.17	1.0
ENSG00000179097.7	0.9875
ENSG00000179104.9	1.0
ENSG00000179115.11	1.0
ENSG00000179119.15	1.0
ENSG00000179134.16	1.0
ENSG00000179144.5	1.0
ENSG00000179151.13	1.0
ENSG00000179152.20	1.0
ENSG00000179163.12	1.0
ENSG00000179168.15	0.925
ENSG00000179195.16	1.0
ENSG00000179218.15	1.0
ENSG00000179222.18	1.0
ENSG00000179240.13	1.0
ENSG00000179241.13	1.0
ENSG00000179242.16	0.9875
ENSG00000179262.10	1.0
ENSG00000179271.3	1.0
ENSG00000179277.9	1.0
ENSG00000179295.19	1.0
ENSG00000179299.17	0.975
ENSG00000179314.17	1.0
ENSG00000179331.3	0.95
ENSG00000179335.20	1.0
ENSG00000179344.17	1.0
ENSG00000179348.13	1.0
ENSG00000179361.18	1.0
ENSG00000179364.15	1.0
ENSG00000179387.10	1.0
ENSG00000179388.9	1.0
ENSG00000179397.18	0.9875
ENSG00000179399.16	0.9375
ENSG00000179403.12	1.0
ENSG00000179406.11	1.0
ENSG00000179409.11	1.0
ENSG00000179431.7	1.0
ENSG00000179454.14	1.0
ENSG00000179456.12	1.0
ENSG00000179476.8	1.0
ENSG00000179523.8	1.0
ENSG00000179526.17	1.0
ENSG00000179532.13	1.0
ENSG00000179542.16	1.0
ENSG00000179562.3	1.0
ENSG00000179564.4	0.9375
ENSG00000179583.21	1.0
ENSG00000179588.9	1.0
ENSG00000179593.16	0.9625
ENSG00000179598.6	1.0
ENSG00000179604.10	1.0
ENSG00000179611.3	0.9875
ENSG00000179627.10	1.0
ENSG00000179630.11	1.0
ENSG00000179632.11	1.0
ENSG00000179698.14	1.0
ENSG00000179715.13	1.0
ENSG00000179743.5	1.0
ENSG00000179761.12	0.975
ENSG00000179772.8	1.0
ENSG00000179776.20	1.0
ENSG00000179820.17	1.0
ENSG00000179832.18	1.0
ENSG00000179833.4	1.0
ENSG00000179841.8	1.0
ENSG00000179855.9	1.0
ENSG00000179859.10	1.0
ENSG00000179862.7	1.0
ENSG00000179886.6	1.0
ENSG00000179889.21	1.0
ENSG00000179899.8	1.0
ENSG00000179909.16	1.0
ENSG00000179912.21	1.0
ENSG00000179915.25	0.975
ENSG00000179918.19	1.0
ENSG00000179921.15	0.95
ENSG00000179922.6	1.0
ENSG00000179933.6	1.0
ENSG00000179935.11	0.9125
ENSG00000179941.9	1.0
ENSG00000179943.8	1.0
ENSG00000179950.15	1.0
ENSG00000179954.16	0.9875
ENSG00000179958.10	1.0
ENSG00000179965.12	1.0
ENSG00000179967.11	1.0
ENSG00000179978.11	1.0
ENSG00000179981.11	1.0
ENSG00000179988.15	1.0
ENSG00000180008.9	1.0
ENSG00000180011.7	1.0
ENSG00000180035.13	1.0
ENSG00000180044.6	0.975
ENSG00000180061.10	0.9
ENSG00000180071.21	0.9375
ENSG00000180089.6	1.0
ENSG00000180096.13	1.0
ENSG00000180098.9	1.0
ENSG00000180104.16	1.0
ENSG00000180113.16	1.0
ENSG00000180139.11	0.9875
ENSG00000180155.20	1.0
ENSG00000180182.11	1.0
ENSG00000180185.13	1.0
ENSG00000180189.10	0.9125
ENSG00000180190.13	1.0
ENSG00000180198.17	1.0
ENSG00000180211.5	0.9125
ENSG00000180228.14	1.0
ENSG00000180233.11	1.0
ENSG00000180257.14	1.0
ENSG00000180263.14	1.0
ENSG00000180287.17	1.0
ENSG00000180304.14	1.0
ENSG00000180329.14	1.0
ENSG00000180336.18	1.0
ENSG00000180340.7	1.0
ENSG00000180346.5	1.0
ENSG00000180353.11	1.0
ENSG00000180354.17	1.0
ENSG00000180357.10	1.0
ENSG00000180370.10	1.0
ENSG00000180376.17	1.0
ENSG00000180398.13	1.0
ENSG00000180423.4	1.0
ENSG00000180425.11	1.0
ENSG00000180440.4	0.9
ENSG00000180447.7	1.0
ENSG00000180448.11	1.0
ENSG00000180458.2	0.9
ENSG00000180479.15	1.0
ENSG00000180481.11	1.0
ENSG00000180488.17	1.0
ENSG00000180525.15	1.0
ENSG00000180530.11	1.0
ENSG00000180535.4	0.9
ENSG00000180537.13	0.95
ENSG00000180539.8	1.0
ENSG00000180543.5	1.0
ENSG00000180573.10	1.0
ENSG00000180574.4	1.0
ENSG00000180581.7	1.0
ENSG00000180592.17	1.0
ENSG00000180596.9	0.9375
ENSG00000180611.7	1.0
ENSG00000180616.9	1.0
ENSG00000180626.10	1.0
ENSG00000180628.15	1.0
ENSG00000180638.19	0.9625
ENSG00000180644.8	1.0
ENSG00000180660.9	0.975
ENSG00000180667.11	1.0
ENSG00000180694.14	1.0
ENSG00000180730.5	0.9875
ENSG00000180739.15	0.9625
ENSG00000180758.12	0.9875
ENSG00000180769.10	1.0
ENSG00000180773.15	1.0
ENSG00000180776.17	1.0
ENSG00000180785.10	0.975
ENSG00000180787.6	1.0
ENSG00000180801.14	1.0
ENSG00000180815.15	0.9125
ENSG00000180817.12	1.0
ENSG00000180822.12	1.0
ENSG00000180828.3	0.975
ENSG00000180855.16	1.0
ENSG00000180867.12	1.0
ENSG00000180871.8	0.975
ENSG00000180875.5	0.9375
ENSG00000180879.14	1.0
ENSG00000180881.21	1.0
ENSG00000180884.10	1.0
ENSG00000180891.13	1.0
ENSG00000180900.20	1.0
ENSG00000180901.11	1.0
ENSG00000180902.18	1.0
ENSG00000180914.11	1.0
ENSG00000180917.18	1.0
ENSG00000180921.7	1.0
ENSG00000180938.6	1.0
ENSG00000180953.11	1.0
ENSG00000180957.19	1.0
ENSG00000180964.17	1.0
ENSG00000180979.10	1.0
ENSG00000180992.7	1.0
ENSG00000180998.12	1.0
ENSG00000181004.10	1.0
ENSG00000181007.9	1.0
ENSG00000181016.9	0.9375
ENSG00000181019.13	1.0
ENSG00000181026.15	1.0
ENSG00000181027.11	1.0
ENSG00000181029.9	1.0
ENSG00000181031.16	1.0
ENSG00000181035.14	1.0
ENSG00000181036.14	0.925
ENSG00000181038.14	1.0
ENSG00000181045.16	1.0
ENSG00000181061.14	1.0
ENSG00000181090.21	1.0
ENSG00000181104.7	1.0
ENSG00000181135.16	1.0
ENSG00000181163.14	1.0
ENSG00000181191.12	1.0
ENSG00000181192.12	1.0
ENSG00000181218.6	1.0
ENSG00000181220.18	1.0
ENSG00000181222.19	1.0
ENSG00000181227.3	0.975
ENSG00000181234.10	1.0
ENSG00000181264.9	1.0
ENSG00000181274.7	1.0
ENSG00000181284.3	1.0
ENSG00000181315.11	1.0
ENSG00000181322.15	0.9875
ENSG00000181350.12	1.0
ENSG00000181381.15	1.0
ENSG00000181396.13	1.0
ENSG00000181404.18	1.0
ENSG00000181409.14	1.0
ENSG00000181444.13	1.0
ENSG00000181449.4	0.9
ENSG00000181450.18	1.0
ENSG00000181458.10	1.0
ENSG00000181467.5	1.0
ENSG00000181472.5	1.0
ENSG00000181481.14	1.0
ENSG00000181513.15	1.0
ENSG00000181523.13	1.0
ENSG00000181524.6	1.0
ENSG00000181544.16	1.0
ENSG00000181555.22	1.0
ENSG00000181585.7	0.9875
ENSG00000181588.17	1.0
ENSG00000181610.13	1.0
ENSG00000181619.12	1.0
ENSG00000181631.7	0.9875
ENSG00000181634.8	0.9625
ENSG00000181638.20	1.0
ENSG00000181649.9	0.9625
ENSG00000181652.20	0.925
ENSG00000181656.7	1.0
ENSG00000181666.19	1.0
ENSG00000181690.8	1.0
ENSG00000181704.12	1.0
ENSG00000181722.18	1.0
ENSG00000181744.9	1.0
ENSG00000181751.10	1.0
ENSG00000181754.7	1.0
ENSG00000181778.5	0.9
ENSG00000181788.4	1.0
ENSG00000181789.14	1.0
ENSG00000181790.13	0.9625
ENSG00000181798.5	0.975
ENSG00000181800.7	0.95
ENSG00000181804.15	1.0
ENSG00000181817.6	1.0
ENSG00000181826.10	1.0
ENSG00000181827.16	1.0
ENSG00000181830.9	1.0
ENSG00000181847.12	0.95
ENSG00000181852.18	1.0
ENSG00000181856.15	0.9875
ENSG00000181873.13	1.0
ENSG00000181885.18	0.9875
ENSG00000181894.15	1.0
ENSG00000181896.12	1.0
ENSG00000181904.9	1.0
ENSG00000181915.6	1.0
ENSG00000181924.8	1.0
ENSG00000181938.14	1.0
ENSG00000181982.20	1.0
ENSG00000181991.16	1.0
ENSG00000182004.13	1.0
ENSG00000182010.11	0.9875
ENSG00000182013.18	1.0
ENSG00000182022.18	1.0
ENSG00000182050.14	0.9375
ENSG00000182054.10	1.0
ENSG00000182057.6	1.0
ENSG00000182087.14	1.0
ENSG00000182093.16	1.0
ENSG00000182095.15	1.0
ENSG00000182103.5	0.95
ENSG00000182107.7	0.9875
ENSG00000182108.11	1.0
ENSG00000182117.7	1.0
ENSG00000182118.8	1.0
ENSG00000182132.15	0.9
ENSG00000182134.17	1.0
ENSG00000182141.11	1.0
ENSG00000182149.21	1.0
ENSG00000182150.20	1.0
ENSG00000182154.8	1.0
ENSG00000182158.16	1.0
ENSG00000182165.21	1.0
ENSG00000182168.16	1.0
ENSG00000182173.14	1.0
ENSG00000182175.15	1.0
ENSG00000182179.13	1.0
ENSG00000182180.14	1.0
ENSG00000182185.19	1.0
ENSG00000182195.9	1.0
ENSG00000182197.13	1.0
ENSG00000182199.11	1.0
ENSG00000182208.15	1.0
ENSG00000182218.10	1.0
ENSG00000182220.15	1.0
ENSG00000182224.12	1.0
ENSG00000182240.16	1.0
ENSG00000182247.11	1.0
ENSG00000182253.15	1.0
ENSG00000182257.8	1.0
ENSG00000182263.14	1.0
ENSG00000182272.12	0.9625
ENSG00000182287.15	1.0
ENSG00000182307.14	1.0
ENSG00000182308.7	0.9625
ENSG00000182310.16	1.0
ENSG00000182318.7	1.0
ENSG00000182324.7	0.9875
ENSG00000182325.11	1.0
ENSG00000182326.17	1.0
ENSG00000182327.8	0.9875
ENSG00000182329.14	0.9125
ENSG00000182359.15	1.0
ENSG00000182362.14	1.0
ENSG00000182372.10	1.0
ENSG00000182389.20	1.0
ENSG00000182400.15	1.0
ENSG00000182405.6	1.0
ENSG00000182446.15	1.0
ENSG00000182463.17	1.0
ENSG00000182473.22	1.0
ENSG00000182481.10	1.0
ENSG00000182492.16	1.0
ENSG00000182504.12	1.0
ENSG00000182511.12	1.0
ENSG00000182512.5	1.0
ENSG00000182518.14	1.0
ENSG00000182534.14	1.0
ENSG00000182541.18	1.0
ENSG00000182544.9	1.0
ENSG00000182551.14	1.0
ENSG00000182552.15	1.0
ENSG00000182557.9	0.9125
ENSG00000182568.18	1.0
ENSG00000182575.8	1.0
ENSG00000182578.14	1.0
ENSG00000182580.3	1.0
ENSG00000182600.10	1.0
ENSG00000182606.18	1.0
ENSG00000182621.19	1.0
ENSG00000182628.13	1.0
ENSG00000182636.8	1.0
ENSG00000182648.16	1.0
ENSG00000182667.15	0.9875
ENSG00000182670.14	1.0
ENSG00000182685.8	1.0
ENSG00000182700.5	1.0
ENSG00000182704.8	1.0
ENSG00000182718.18	1.0
ENSG00000182732.18	1.0
ENSG00000182749.6	1.0
ENSG00000182752.10	1.0
ENSG00000182768.9	1.0
ENSG00000182771.19	1.0
ENSG00000182774.13	1.0
ENSG00000182795.13	0.9625
ENSG00000182796.17	0.9875
ENSG00000182809.11	1.0
ENSG00000182810.7	1.0
ENSG00000182827.9	1.0
ENSG00000182831.12	1.0
ENSG00000182836.11	1.0
ENSG00000182853.12	0.9875
ENSG00000182858.14	1.0
ENSG00000182866.18	0.975
ENSG00000182871.16	1.0
ENSG00000182872.16	1.0
ENSG00000182873.5	1.0
ENSG00000182885.17	0.9625
ENSG00000182890.5	1.0
ENSG00000182899.17	1.0
ENSG00000182902.14	1.0
ENSG00000182903.16	1.0
ENSG00000182916.8	1.0
ENSG00000182919.15	1.0
ENSG00000182923.20	1.0
ENSG00000182934.12	1.0
ENSG00000182944.18	1.0
ENSG00000182952.5	1.0
ENSG00000182957.16	1.0
ENSG00000182963.11	1.0
ENSG00000182973.20	1.0
ENSG00000182979.18	1.0
ENSG00000182983.15	1.0
ENSG00000182985.19	1.0
ENSG00000182986.15	1.0
ENSG00000182993.5	1.0
ENSG00000183010.17	1.0
ENSG00000183011.14	1.0
ENSG00000183018.9	1.0
ENSG00000183020.15	1.0
ENSG00000183023.19	1.0
ENSG00000183032.12	1.0
ENSG00000183036.11	0.925
ENSG00000183044.12	1.0
ENSG00000183048.12	0.9875
ENSG00000183049.14	1.0
ENSG00000183060.16	1.0
ENSG00000183066.15	0.975
ENSG00000183077.16	1.0
ENSG00000183087.15	1.0
ENSG00000183091.21	1.0
ENSG00000183092.18	0.9875
ENSG00000183098.12	1.0
ENSG00000183111.12	1.0
ENSG00000183114.8	0.9875
ENSG00000183117.20	0.9
ENSG00000183134.5	1.0
ENSG00000183137.16	1.0
ENSG00000183150.8	0.9375
ENSG00000183153.7	1.0
ENSG00000183154.2	1.0
ENSG00000183155.5	1.0
ENSG00000183160.9	1.0
ENSG00000183161.6	1.0
ENSG00000183172.9	1.0
ENSG00000183186.8	1.0
ENSG00000183196.10	0.95
ENSG00000183199.6	1.0
ENSG00000183207.15	1.0
ENSG00000183208.13	1.0
ENSG00000183230.18	1.0
ENSG00000183250.14	1.0
ENSG00000183255.12	1.0
ENSG00000183258.12	1.0
ENSG00000183281.15	0.9125
ENSG00000183283.16	1.0
ENSG00000183287.15	1.0
ENSG00000183291.18	1.0
ENSG00000183307.4	0.9875
ENSG00000183308.7	0.9875
ENSG00000183309.12	1.0
ENSG00000183323.13	1.0
ENSG00000183337.18	1.0
ENSG00000183340.7	1.0
ENSG00000183346.9	0.9375
ENSG00000183354.12	1.0
ENSG00000183386.11	1.0
ENSG00000183397.6	1.0
ENSG00000183401.12	1.0
ENSG00000183423.12	0.9
ENSG00000183426.17	1.0
ENSG00000183431.12	1.0
ENSG00000183439.10	0.9625
ENSG00000183454.19	0.95
ENSG00000183458.15	1.0
ENSG00000183474.16	1.0
ENSG00000183475.13	1.0
ENSG00000183479.13	0.9875
ENSG00000183484.12	1.0
ENSG00000183486.14	1.0
ENSG00000183495.15	1.0
ENSG00000183496.6	1.0
ENSG00000183508.5	1.0
ENSG00000183513.9	1.0
ENSG00000183520.12	1.0
ENSG00000183527.12	1.0
ENSG00000183530.14	1.0
ENSG00000183542.7	1.0
ENSG00000183549.10	1.0
ENSG00000183562.3	0.925
ENSG00000183569.18	1.0
ENSG00000183570.17	1.0
ENSG00000183576.13	1.0
ENSG00000183578.8	1.0
ENSG00000183579.16	1.0
ENSG00000183580.10	1.0
ENSG00000183597.16	1.0
ENSG00000183605.17	1.0
ENSG00000183615.6	0.9625
ENSG00000183617.5	1.0
ENSG00000183621.15	1.0
ENSG00000183624.14	1.0
ENSG00000183647.11	1.0
ENSG00000183648.11	1.0
ENSG00000183655.13	1.0
ENSG00000183665.5	1.0
ENSG00000183671.13	0.95
ENSG00000183682.8	1.0
ENSG00000183684.8	1.0
ENSG00000183688.4	1.0
ENSG00000183690.13	0.9875
ENSG00000183691.6	0.9625
ENSG00000183696.14	1.0
ENSG00000183715.15	0.9625
ENSG00000183718.6	1.0
ENSG00000183722.9	1.0
ENSG00000183723.13	1.0
ENSG00000183726.11	1.0
ENSG00000183734.5	0.95
ENSG00000183735.11	1.0
ENSG00000183741.12	1.0
ENSG00000183742.13	0.9375
ENSG00000183751.16	1.0
ENSG00000183762.13	1.0
ENSG00000183763.9	0.9875
ENSG00000183765.24	1.0
ENSG00000183773.16	0.9875
ENSG00000183775.11	0.975
ENSG00000183778.19	0.9125
ENSG00000183779.7	1.0
ENSG00000183783.7	0.9125
ENSG00000183784.7	0.9
ENSG00000183785.16	0.975
ENSG00000183793.14	0.9625
ENSG00000183798.5	0.9125
ENSG00000183801.8	1.0
ENSG00000183807.8	0.975
ENSG00000183808.12	1.0
ENSG00000183814.16	1.0
ENSG00000183826.19	1.0
ENSG00000183828.15	1.0
ENSG00000183833.16	1.0
ENSG00000183837.10	0.95
